indonesia,minang_ground_truth,hasil_terjemahan,bleu_score,meteor_score,ter_score,chrf_score
"menjelang masuknya tentara jepang pada 17 maret 1942, kota padang ditinggalkan begitu saja oleh belanda karena kepanikan mereka","manjalang masuaknyo tantara japang pado 17 maret 1942, kota padang ditinggaan balando dek kapanikannyo","manjalang masuaknyo tantara japang pado 17 maret 1942, kota padang ditinggakan bagitu sajo dek balando karano kapanikan mareka",56.32098085888194,0.8389687235841083,50.0,84.4009653424704
"pada tahun 1937, ia bergabung dengan lembaga penelitian the central medical laboratory yang setahun kemudian berganti nama menjadi lembaga eijkman","pado taun 1937, inyo bagabuang jo limbago panalitian the central medical laboratory nan sataun kamudian baganti namo manjadi limbago eijkman","pado taun 1937, inyo bagabuang jo limbago panalitian the central medical laboratory nan satahun kamudian baganti namo manjadi limbago eijkman",86.56030552541704,0.9519047619047619,5.0,97.70417909981876
sarang bisa terdapat dalam grup.22,sarang bisa tadapek dalam kalompok.1,sarang bisa tadapek dalam grup.22,43.47208719449914,0.7937500000000002,20.0,68.42179381312809
plakat panjang merupakan pernyataan pemerintah kolonial belanda kepada masyarakat minangkabau pada tanggal 25 oktober 1833 di padang yang berisi tentang larangan peperangan di wilayah minangkabau,plakat panjang marupoan parnyataan pamarintah kolonial belanda ka masyarakat minangkabau pado tangga 25 oktober 1833 di padang nan baisi larangan baparang di wilayah minangkabau,plakat panjang marupoan parnyataan pamarintah kolonial balando kapado masyarakaik minangkabau pado tanggal 25 oktober 1833 di padang nan barisi tantang larangan paparangan di wilayah minangkabau,45.167594566243025,0.7388837662005022,29.166666666666668,82.20645013756943
"disertasi yang diselesaikannya pada tahun 1927 menyangkal leptospira sebagai penyebab demam kuning, sebagaimana yang diketahui ilmu kedokteran pada masa itu","disertasi nan disalasaiannyo pado taun 1927 manyangkal leptospira sabagai panyabab damam kuniang, sabagaimano nan dikatahui ilmu kadotoran pado maso itu","disertasi nan disalasaiannyo pado tahun 1927 manyangkal leptospira sabagai panyabab damam kuniang, sabagaimano nan diketahui ilmu kadokteran pado maso itu",62.683314725930124,0.8524397413286302,15.0,91.74547244096087
kesultanan aceh yang berada di ujung utara pulau sumatra itu menjadi pintu masuk selat malaka dan terletak di bibir pantai lautan hindia,kasultanan aceh yang talatak di ujuang utara pulau sumatra tu manjadi pintu masuak selat malaka sarato talatak di bibia pantai lautan hindia,kasultanan aceh nan barado di ujuang utara pulau sumatra itu manjadi pintu masuak selat malaka dan talatak di bibia pantai lautan hindia,56.30127787148428,0.813692480359147,18.181818181818183,81.00321890347034
"akhirnya nuskan sjarif pun mendirikan orkes kumbang tjari, dan bersama penyanyi elly kasim, mereka pun meraih sukses, bahkan menjadikan elly kasim sebagai penyanyi lagu minang legendaris yang dikenang sampai saat ini","akhianyo nuskan sjarif mandirikan orkes kumbang tjari, jo basamo panyanyi, inyo pun maraih sukses, bahkan manjadikan elly kasim sabagai panyanyi lagu minang legendaris nan dikanang sampai kini","akhianyo nuskan sjarif pun mandirikan orkes kumbang tjari, dan basamo panyanyi elly kasim, mareka pun maraih sukses, bahkan manjadikan elly kasim sabagai panyanyi lagu minang legendaris nan dikenang sampai kini",58.867403666655136,0.8861997310842195,25.925925925925924,88.03548916407138
"meskipun begitu ia tidak setuju dengan pandangan radikal golongan padri yang dipimpin oleh tuanku nan renceh, salah satu muridnya","namun, baliau indak satuju jo pandangan radikal golongan padri nan dikapaloi oleh tuanku nan renceh, salah surang muriknyo","maskipun baitu inyo indak satuju jo pandangan radikal golongan pidari nan dipimpin dek tuanku nan renceh, salah satu muridnyo",42.461633178803446,0.5953125,44.44444444444444,64.27012590839051
universitas narotama surabaya atau biasa disingkat unnar adalah pts yang saat ini beralamat di jl,universitas narotama surabaya atau biaso disingkek unnar adolah pts nan kini ko baalamaik di jl,universitas narotama surabaya atau biaso disingkek unnar adolah pts nan kini ko baalamaik di jl,100.00000000000004,0.9998518518518519,0.0,100.0
"sama dengan sma pada umumnya di indonesia masa pendidikan sekolah di sman 4 bengkulu ditempuh dalam waktu tiga tahun pelajaran, mulai dari kelas x sampai kelas xii.","samo jo sma pado umumnyo di indonesia maso pandidikan sikolah di sman 4 bengkulu ditampuah dalam wakatu tigo tahun pelajaran, mulai dari kelas x sampai kelas xii.","samo jo sma pado umumnyo di indonesia maso pandidikan sikolah di sman 4 bengkulu ditampuah dalam wakatu tigo tahun pelajaran, mulai dari kelas x sampai kelas xii.",100.00000000000004,0.9999794989544467,0.0,100.0
"pada tahun 1969, dian melangsungkan pernikahan dengan raden ajeng sundari merto amodjo,","pado taun 1969, dian malangsuangan panikahan jo gusti raden ayu retno satuti,","pado tahun 1969, dian malanjuikan panikahan jo raden ajeng sundari merto amodjo,",14.949751774990691,0.5016741071428571,58.333333333333336,53.406026326358734
"namun, ia jarang digunakan di musim debutnya dan diizinkan pergi sebagai pinjaman ke klub serie a fiorentina dan roma, dengan yang terakhir, membelinya secara permanen seharga 15 juta","namun, inyo jarang digunokan di musim debutnyo dan diizinkan pai sabagai pinjaman ka klub serie a fiorentina dan roma, jo nan terakhia, mambalinyo sacaro pamanen sahargo 15 juta","namun, inyo jarang digunoan di musim debutnyo dan diizinkan pai sabagai pinjaman ka klub serie a fiorentina dan roma, jo nan tarakhia, mambalinyo sacaro permanen sahargo 15 juta",73.04997445393502,0.901909150757077,10.714285714285714,93.17425275699253
serangan tidak mendapat perlawanan berarti dan muhammad mengambil alih kota dengan sedikit pertumpahan darah,sarangan indak mandapek palawanan nan bararti inggo muhammad maambiak aliah kota tanpa saketek patumpahan darah,sarangan indak mandapek palawanan bararti dan muhammad maambiak aliah kota jo saketek patumpahan darah,41.62799023755188,0.7904548844146162,20.0,82.42262697173479
"labalaba ini biasanya banyak ditemui di kamerun, nigeria, angola","lawah iko biasonyo banyak ditamui di kamerun, nigeria, angola","labalaba iko biasonyo banyak ditamui di kamerun, nigeria, angola",89.31539818068698,0.9086363636363638,11.11111111111111,90.27857838581357
"sampai bulan januari 2011, tesla telah berhasil menjual 1.500 unit roadster di 31 negara.28 mitsubishi i miev diluncurkan untuk penggunaan armada di jepang bulan juli 2009, dan mulai dijual pada perseorangan pada bulan april 2010.293031 i miev mulai dijual di hong kong bulan mei 2010,32 dan australia mulai juli 2010.33","sampai bulan januari 2011, tesla alah berhasil manjual 1.500 unit roadster di 31 nagari. mitsubishi i miev diluncuakan untuak panguno armada di japang bulan juli 2009, dan mulai dijuo ka urang surangsurang pado bulan april 2010. oto ko mulai dijual di hong kong bulan mei 2010, dan australia mulai juli 2010.","sampai bulan januari 2011, tesla alah bahasil manjua 1.500 unit roadster di 31 negara.28 mitsubishi i miev diluncuakan untuak panggunoan armada di japang bulan juli 2009, dan mulai dijua pado perseorangan pado bulan april 2010.293031 i miev mulai dijua di hong kong bulan mei 2010,32 dan australia mulai juli 2010.33",48.06536045568818,0.6852151414962705,27.450980392156865,79.81137620936502
"pantai gading côte d'ivoire adalah sebuah negara di afrika barat yang berbatasan dengan liberia, guinea, mali, burkina faso, dan ghana di sebelah barat, utara dan timur serta dengan teluk guinea di sebelah selatan.","pantai gadiang pantai gading adolah sabuah negara di afrika barat nan babateh jo liberia, guinea, mali, burkina faso, dan ghana di sabelah barat, utara dan timur serta dengan teluk guinea di sebalah salatan.","pantai gading côte d'ivoire adolah sabuah nagara di afrika barat nan babatehan jo liberia, guinea, mali, burkina faso, jo ghana di sabalah barat, utara dan timur sarato jo taluak guinea di sabalah selatan.",43.82225661842647,0.7060276033490319,36.36363636363637,71.73921188992908
"bunganya tersusun majemuk dalam bongkol dengan diameter 3.545 cm mahkota berwarna merah muda atau hijau kelopak bunga pendek, mahkota bunga berbentuk corong seperti bunga kopi, benang sari lima.","bungonyo tasusun banyak dalam bongkol nan diameternyo 3.545 cm mahkota bawarna merah mudo atau hijau kelopak bungo pendek, mahkota bungo berbentuk corong takah bungo kopi, benang sari lima.","bungonyo tasusun majemuk dalam bongkol jo diameter 3.545 cm mahkota bawarna sirah mudo atau hijau kalopak bungo pendek, mahkota bungo babantuak corong bantuak bungo kopi, benang sari limo.",37.86588902556108,0.7263247759009696,28.57142857142857,74.5785676728805
"motifmotif pada suntiang di antaranya diambil dari bentuk bunga mawar, burung merak, kupukupu, dan ikan.2","bagian suntiang nan barupo tumbuhan contohnyo diambiak dari bantuak bungo mawar, melati, cempaka, jo sarai. untuak bantuak binatang bantuaknyo barupo buruang merak, merpati, kupukupu jo ikan.2","motifmotif pado suntiang di antaronyo diambiak dari bantuak bungo mawar, buruang merak, kupu kupu, dan ikan.",16.900468989141977,0.33189033189033185,73.07692307692307,40.74897200487139
"ia juga telah beberapa kali mementaskan karyanya di luar negeri, diantaranya di lausanne, swiss, pada tahun 1980, dan di asia festival of theatre, dance and martial art di calcutta, india, pada tahun 1987","inyo pun alah acok manampilan karyanya di lua nagari, di lausanne, swiss, pado taun 1980, jo di asia festival of theatre, dance and martial art di calcutta, india, pado taun 1987","inyo juo alah babarapo kali manasan karyanyo di lua nagari, diantaronyo di lausanne, swiss, pado tahun 1980, dan di asia festival of theatre, dance and martial art di calcutta, india, pado tahun 1987",58.2754295479803,0.806846598493062,29.03225806451613,77.46414020058944
penemuan arkeologis mengindikasikan keberadaan negeri perak sudah ada semenjak era prasejarah.,panamuan arkeologis mangindikasikan kabaradoan nagari perak alah ado samanjak era prasajarah.,panamuan arkeologis mangindikasikan kabaradoan nagari perak alah ado samanjak era prasejarah.,82.651681837938,0.9139118457300276,9.090909090909092,95.60517183543092
"jakub isman lahir pada 6 februari 1933 di kota sungaipenuh, kerinci","jakub isman lahia pado 6 februari 1933 di koto sungaipanauh, karinci","jakub isman lahia pado 6 februari 1933 di kota sungaipenuh, kerinci",63.15552371794033,0.7458847736625513,27.27272727272727,78.34219860058934
surau ini telah ditetapkan sebagai cagar budaya bersama 129 objek lainnya di kawasan seribu rumah gadang,surau ko alah ditetapan sabagai cagar budayo basamo 129 objek lainnyo di kawasan seribu rumah gadang,surau iko alah ditetapkan sabagai cagar budayo basamo 129 objek lainnyo di kawasan saribu rumah gadang,57.914609264413414,0.8006656804733727,18.75,89.13220316320228
dia adalah ketua petahana dari partai progresif demokratik dpp dan juga merupakan kandidat presiden dari partai dalam pemilihan umum taiwan 2012 dan 2016 yang kemudian dimenangkannya,inyo adolah katua patahana dari partai progresif demokratik dpp jo juo marupoan kandidat presiden dari partai dalam pamiliahan umum taiwan 2012 dan 2016 nan kamudian dimanangkannyo,inyo adolah katua patahano dari partai progresif demokratik dpp dan juo marupoan kandidat presiden dari partai dalam pamiliahan umum taiwan 2012 dan 2016 nan kamudian dimanangkannyo,78.47574847738748,0.9221754807692308,7.6923076923076925,94.81907568591487
danau ini adalah bagian dari cekungan singkaraksolok yang termasuk di antara segmen dari sesar sumatra,danau iko adolah bagian dari cakuangan singkaraksolok nan tamasuak di antaro segmen sesar sumatra,danau iko adolah bagian dari cekungan singkaraksolok nan tamasuak di antaro segmen dari sesar sumatra,61.04735835807847,0.9085568005371606,14.285714285714285,89.00565827472556
guruh jarang terdengar pada jarak lebih dari 25 kilometer,guruh jarang tadanga pado jarak labiah dari 25 kilometer,guruh jarang tadanga pado jarak labiah dari 25 kilometer,100.00000000000004,0.9993141289437586,0.0,100.0
"pada sisi kiri dan kanannya, terdapat hiasan patung anthon maas dalam bentuk udang, merujuk pada industri udang yang berkembang di cirebon yang membuat kota itu dikenal sebagai kota udang","pado sisi kiri jo kanannyo, tadapek hiasan patung anthon maas dalam bantuak udang, marujuak pado industri udang nan bakambang di cirebon nan membuek kota itu dikenal sabagai kota udang","pado sisi kida jo kananyo, tadapek hiasan patuang anthon maas dalam bantuak udang, marujuak pado industri udang nan bakambang di cirebon nan mambuek kota itu dikana sabagai kota udang",59.334763782504844,0.8335560221416302,17.24137931034483,87.56131666904241
"pada tahun 1961, ia menulis buku yang berjudul 55 peribahasa modern.","pado taun 1961, inyo manulih buku nan bajudua 55 paribahasa modern.","pado tahun 1961, inyo manulih buku nan bajudul 55 paribahasa modern.",59.230330720232516,0.8375715193897013,18.181818181818183,88.45909673868998
"mochtar berpindahpindah tempat tinggal dari bengkulu, sumatra barat, hingga semarang","mochtar bapindahpindah tampek tingga dari bengkulu, sumatera barat, hinggo semarang","mochtar bapindah-pindah tampek tingga dari bengkulu, sumatera barat, hinggo semarang",82.651681837938,0.9139118457300276,10.0,96.17538229703773
seismologi tidak hanya mempelajari gempa bumi,seismologi indak hanyo mampalajari gampo bumi,seismologi indak hanyo mampalajari gampo bumi,100.00000000000004,0.9976851851851852,0.0,100.0
"hubungan yang jelas antara dua spesies endemik tersebut belum jelas, sebab spesies jawa hanya diketahui dari sebuah geraham saja","hubuangan nan jaleh antaro duo spesies endemik itu alun jaleh, sebab spesies jawa hanyo diketahui dari suatu geraham sajo","hubuangan nan jaleh antaro duo spesies endemik tasabuik alun jaleh, sabab spesies jawa hanyo diketahui dari sabuah geraham sajo",56.600498033020344,0.8444636678200692,15.789473684210526,84.45113661064224
"pada akhir 1970an, istana ini telah bisa dikunjungi oleh umum.","pado akhie 1970an, istano iko talah bisa dikunjuangi oleh umum.","pado akhia 1970an, istano iko alah bisa dikunjuangi dek umum.",29.50234363196403,0.7170781893004116,30.0,74.3105241854264
"tanggal 21 januari 2006, naik mengadakan sebuah dialog antaragama dengan sri sri ravi shankar","tanggal 21 januari 2006, naik mangadkan sabuah dialog antaragamo jo sri sri ravi shankar","tanggal 21 januari 2006, naik maadoan sabuah dialog antarogama jo sri sri ravi shankar",61.04735835807847,0.8613412228796845,14.285714285714285,82.09946967960768
"seperti contoh pengenalan objekmuka, bermain sepak bola","sarupo contoh pangenalan objekmuko, bamain sepak bola","sarupo contoh panganalan objekmuka, bamain sipak bola,",14.25876976452075,0.45925925925925926,57.14285714285714,75.58858942075624
"dara petak atau dara pethak, juga bergelar indreswari, adalah satusatunya istri raden wijaya, pendiri majapahit, yang berasal dari luar jawa","dara petak atau dara pethak, nan bagala indreswari, baliau satusatunyo bini raden wijaya, pandiri majopaik, nan barasa dari lua jawa","dara petak atau dara pethak, bagala indreswari, adolah satusatunyo bini raden wijaya, pandiri majapahit, nan barasa dari lua jawa",63.750148224221185,0.8756250059298476,15.0,82.3922907687711
"ketika merasa diri di dihancurkan, yang pertama jatuh adalah kakinya dan tidak akan nyenyak, seperti tidak menginjak tanah","katiko maraso diri di dihancuakan, nan patamo jatuah adolah kakinyo dan indak akan nyenyak, saparti indak mainjak tanah","katiko maraso diri di dihancuakan, nan patamo jatuah adolah kakinyo dan indak akan nyanyak, saparti indak mainjak tanah",85.78928092681438,0.9494459833795015,5.555555555555555,96.45189965938258
"rumbai adalah sebuah kecamatan di kota pekanbaru, riau, indonesia","rumbai adolah sabuah kecamatan di kota pekanbaru, riau, indonesia","rumbai adolah marupoan kecamatan di koto pekanbaru, provinsi riau, indonesia",20.86130724305753,0.775219664108553,33.33333333333333,71.62543646542538
dalam hukum di sekolah ekonomi london pada tahun 1984,dalam hukum di sakolah ekonomi london pado taun 1984,dalam hukum di sakolah ekonomi london pado tahun 1984,75.06238537503395,0.8819444444444444,11.11111111111111,93.34608184172704
"oleh itu jika mereka bertolak dari kuala terengan, mereka akan menggunakan samada sungai terengan atau sungai kerbat","oleh karano tu jiko mareka batolak dari kuala terengan, mareka akan manggunokan samada sungai terengan atau sungai kerbat","dek itu jikok mareka batolak dari kuala terengan, mareka akan manggunoan samada sungai terengan atau sungai kerbat",61.87129112191096,0.7396609437425762,27.77777777777778,85.83208883598373
"sma negeri 2 batusangkar adalah salah satu sma negeri yang berada di kabupaten tanah datar, sumatra barat.","sma negeri 2 batusangkar adolah salah satu sma negeri nan barado di kabupaten tanah datar, sumatra barat.","sma negeri 2 batusangkar adolah salah satu sma negeri nan barado di kabupaten tanah datar, sumatra barat.",100.00000000000004,0.9999271030762502,0.0,100.0
pantai yang mengelilingi pulau ini merupakan pantai berlumpur dan menjadi habitat salah satu hewan khas nya yaitu ikan tembakul oxudercinae,pantai nan mangaliliangi pulau ko marupokan pantai balumpua dan manjadi habitat salah satu hewan khas nyo iyolah ikan tembakul oxudercinae,pantai nan mangaliliangi pulau iko marupoan pantai balumpua dan manjadi habitat salah satu hewan khas nyo iyolah ikan tembakul oxudercinae,80.3154665668484,0.8993827160493828,10.0,94.80568236475435
"pada 1603, setelah kepulangannya ke belanda, frederick menerbitkan pengamatan bintangnya pada lampiran kamus bahasa malayu dan madagaskar spraeck ende woordboeck inde maleysche ende madagaskarsche talen buatannya","pado 1603, satalah kapulangannyo ka balando, frederick manabikan pangamatan bintangnyo pado lampiran kamuih bahaso malayu jo madagaskar spraeck ende woordboeck inde maleysche ende madagaskarsche talen buatannyo","pado 1603, satalah kapulangannyo ka balando, frederick manabikan pangamatan bintangnyo pado lampiran kamus malayu jo madagaskar spraeck ende woordboeck inde maleysche ende madagaskarsche talen buatannyo",86.58691074049544,0.9316875569977308,7.6923076923076925,95.05658964019649
"kepala memipih datar, dengan punggung perlahan melengkung cembung dan sisi perut datar.","kapalo mamipiah datar, jo pungguang palahan malangkuang cambuang dan sisi paruik datar.","kapalo mamipih data, jo pungguang perlahan malangkuang cambuang dan sisi paruik data.",37.59663529467017,0.6914285714285714,33.33333333333333,83.71530978501349
"di lantai pertama terdapat lima jendela, tiga jendela besar berada di sisi depan pintu masuk, tepatnya di sisi timur, dan dua jendela kecil berada di sisi barat","di lantai pertamo ado 5 jendela, 3 jendela gadang di muko pintu masauk, tapeknyo di sabalah timur, 2 jendela ketek talatak di sabalah barat","di lantai partamo tadapek limo jandela, tigo jandela gadang barado di sisi muko pintu masuak, tapeknyo di sisi timur, dan duo jandela ketek barado di sisi barat",8.689555370126527,0.46805046805046807,62.5,52.80463242586168
berdasarkan tingkat status sosial dari gelar masingmasing datuk dapat dilihat dari gelar kebesaran yang diikuti setelah gelar datuk tersebut.,badasaan tingkek status sosial dari gala masiangmasiang datuak dapek diliek dari gala gadangnyo nan diikuikan sasudah gala datuak tasabuik.,badasarkan tingkek status sosial dari gala masiang-masiang datuak dapek diliek dari gala kabesaran nan diikuikan sasudah gala datuak tasabuik.,65.14613449066714,0.8476643598615917,15.789473684210526,86.12704032354074
parameter urlstatus yang tidak diketahui akan diabaikan bantuan 1 2 3 4 5 cocos keeling islands.,1 2 3 4 cocos keeling islands.,parameter urlstatus nan indak diketahui akan diabaikan bantuan 1 2 3 4 5 cocos keeling islands.,28.634246309110154,0.8918539325842697,128.57142857142858,58.314693540857064
"kesaksian kontemporer menjelaskan smith sebagai eksentrik tetapi intelektual yang dermawan dan ramah, kepikunan yang komikal, dengan kebiasaan yang berulang tentang pidato dan memberi senyuman yang ramah tanpa ekspresi. kesabarannya disebut memiliki nilai penting dalam pekerjaannya sebagai administrasi glasgow","kasaksian kontemporer manjalehkan smith sabagai eksentrik tapi intelektual nan dermawan jo ramah, kepikunan nan komikal, jo kabiasaan nan barulang tantang pidato sarato maagiah senyuman nan ramah tanpa ekspresi. kesabarannyo disabuik mampunyoi nilai pantiang dalam karajonyo sabagai administrasi glasgow","kasaksian kontemporer manjalehan smith sabagai eksentrik tapi intelektual nan dermawan dan ramah, kepikunan nan komikal, jo kabiasaan nan baulang tantang pidato dan maagiah senyuman nan ramah tanpo ekspresi. kasabananyo disabuik mamiliki nilai pantiang dalam karajonyo sabagai administrasi glasgow",56.7415595580869,0.8238669929951894,18.421052631578945,85.8672688910237
"selain itu, kegiatan ini juga dipadukan dengan tradisi masyarakat setempat, seperti penampilan tarian dan permainan alat musik tradisional.","selain tu, kagiatan iko juo dipadukan jo tradisi masyarakaik satampek, sarupo panampilan tarian jo permainan alat musik tradisional.","salain itu, kagiatan iko juo dipadukan jo tradisi masyarakaik satampek, sarupo panampilan tarian dan pamainan alat musik tradisional.",70.98232254187813,0.8042511122095898,22.22222222222222,89.56696043398816
"sepanjang sejarahnya, indonesia telah terlibat dalam perdagangan dunia berkat lokasi, dan sumber daya alamnya.","sapanjang sajarahnyo, indonesia alah talibaik dalam perdagangan dunia dek tampek jo sumber dayo alamnyo.","sapanjang sijarahnyo, indonesia alah talibaik dalam padagangan dunia karano lokasi, jo sumber dayo alamnyo.",44.81501736040872,0.7183833678398895,28.57142857142857,78.41621243939501
rektor pertamanya adalah björn m,rektor patamonyo adolah björn m,rektor patamonyo adolah björn m,100.00000000000004,0.996,0.0,100.0
"berdasarkan hasil pengamatan pendeta bundingh, pemerintahan belanda dapat mengetahui bahwa pendidikan anak negeri di hindia nederland masih rendah.","badasarkan hasil pangamatan pendeta bundingh, pamarintahan balando dapek mangatahui bahwa pandidikan anak negeri di hindia nederland masih randah.","badasarkan hasia pangamatan pendeta bundingh, pamarintahan balando dapek mangatahui bahwa pandidikan anak nagari di hindia nederland masih randah.",75.90994812356263,0.8979166666666667,11.11111111111111,92.97681258151215
mereka saling memperdagangkan barang sehingga terbentuk ikatan sosial di antara tiga pulau tersebut.,mareka saliang mampadagangkan barang sahinggo tabantuak ikatan sosial di antaro tigo pulau tasabuik.,mareka saliang mampardagangkan barang sahinggo tabantuak ikatan sosial di antaro tigo pulau tasabuik.,80.91067115702207,0.9268808114961962,7.6923076923076925,96.80848409945035
perdagangan bulu memuncak dengan pendirian perusahaan barat laut lokal dan hampir bisa bersaing dengan perusahaan teluk hudson di barat,padagangan bulu mamuncak jo pandirian parusahaan barat lauik lokal dan hampia dapek basaing jo parusahaan taluak hudson di barat,padagangan bulu mamuncak jo pandirian parusahaan barat lauik lokal dan hampia bisa basaing jo parusahaan taluak hudson di barat,84.92326635760686,0.9467186484730344,5.263157894736842,93.32136797406353
ada tiga rumah sakit dan satu klinik publik di kota kinabalu,ado tigo rumah sakik jo ciek klinik publik di kota kinabalu,ado tigo rumah sakik jo ciek klinik publik di kota kinabalu,100.00000000000004,0.9996243425995492,0.0,100.0
"republik india bahasa hindi भरत गणरजय bhārat gaṇarājya adalah sebuah negara di asia yang memiliki jumlah penduduk terbanyak kedua di dunia, dengan populasi lebih dari satu miliar jiwa, dan adalah negara terbesar ketujuh berdasarkan ukuran wilayah geografis.","republik india bahasa hindi भरत गणरजय bhārat gaṇarājya adolah sabuah nagara di asia nan mamiliki jumlah panduduak tabanyak kaduo di dunia, dangan populasi labiah dari satu miliar jiwa, dan adolah nagara tagadang katujuah badasarkan ukuran wilayah geografis.","republik india bahaso hindi भरt गणरजय bhārat gaṇarājya adolah sabuah nagara di asia nan punyo jumlah panduduak tabanyak kaduo di dunia, jo populasi labiah dari satu miliar jiwa, dan adolah nagara tagadang katujuah manuruik ukuran wilayah geografis.",68.6513908263622,0.8727959183673469,13.513513513513514,84.09965401356006
"kemudian pada tahun 1998 ada perubahan nama sekolah, dikarenakan adanya penambahan sma negeri, yakni sma negeri deli medan deli menjadi sma negeri 9 medan","kamudian pado tahun 1998 ado parubahan namo sikolah, dikaranokan adonyo panambahan sma negeri, yakni sma negeri deli medan deli manjadi sma negeri 9 medan","kamudian pado tahun 1998 ado parubahan namo sikolah, dikaranokan adonyo panambahan sma negeri, yakni sma negeri deli medan deli manjadi sma negeri 9 medan",100.00000000000004,0.9999715521165226,0.0,100.0
"tentara rakyat baru mengumpulkan pajak revolusioner, terutama dari perusahaanperusahaan, di wilayah di mana mereka beroperasi.5 partai komunis filipina menyebut organisasi ini sebagai agen penegakan pajak dari pemerintahan revolusioner rakyat.6 pada tahun 2014, letnan kolonel ramon zagala, yang berbicara atas nama angkatan bersenjata filipina mengatakan bahwa pemberontak komunis telah kehilangan landasan ideologis mereka dan sekarang terlibat dalam kegiatan pemerasan.5","tantara rakyaik baru mangumpuaan pajak revolusioner, tarutamo dari parusaoanparusaoan, di wilayah di ma mareka baoperasi.5 partai kumunih filipina manyabuik organisasi ko sabagai agen panagakan pajak dari pamarentahan revolusioner rakyaik.6 pado taun 2014, letnan kolonel ramon zagala, nan babicaro ateh namo angkatan basinjato filipina mangato baso pambarontak kumunih alah kailangan landasan ideologis mareka jo kini ko talibaik dalam","tantara rakyat baru mangumpuaan pajak revolusioner, tarutamo dari parusahaan parusahaan, di wilayah di mano mareka baoperasi.5 partai komunis filipina manyabuik organisasi iko sabagai agen panegakan pajak dari pamarintahan revolusioner rakyat.6 pado tahun 2014, letnan kolonel ramon zagala, nan babicaro ateh namo angkatan basanjata filipina mangatoan bahwa pambarontak komunis alah kahilangan landasan ideologis mareka dan kini talibaik dalam kagiatan pamerasan.",41.77141697910715,0.7175961170523434,33.33333333333333,81.91851681533545
"tengku mahmood mahyideen, putra mantan raja melayu patani juga seorang pegawai berpangkat mayor dalam pasukan force 136, telah mengajukan proposal kepada pihak berkuasa britania di india supaya mengambil alih pattani dan wilayah sekitarnya serta digabungkan dengan tanah melayu.","tengku mahmood mahyideen, putra mantan rajo malayu patani juo saurang pagawai bapangkaik mayor dalam pasukan force 136, alah mangajukan proposal kapado pihak bakuaso britania di india supayo maambiak alih pattani jo wilayah sakitanyo sarato digabuangkan jo tanah melayu.","tengku mahmood mahyideen, putra mantan raja malayu patani juo saurang pegawai bapangkek mayor dalam pasukan force 136, alah maajukan proposal kapado pihak bakuaso britania di india supayo maambiak aliah pattani dan wilayah sakitarnyo sarato digabuangkan jo tanah malayu.",56.48989765320949,0.7967143721023986,21.052631578947366,87.73200506973896
saluak berasal dari bentangan kain berbentuk segi empat berukuran 80 meter persegi.,saluak barasa dari bentangan kain babantuak segi ampek berukuran 80 meter persegi.,saluak barasa dari bantangan kain babantuak segi ampek baukuran 80 meter persegi.,47.587330964125215,0.8375715193897013,16.666666666666664,88.44746569515578
brachyrhopala unifasciata adalah spesies lalat yang tergolong famili asilidae,brachyrhopala unifasciata adolah saikua langau dari famili asilidae,brachyrhopala unifasciata adolah saikua langau dari famili asilidae,100.00000000000004,0.9990234375,0.0,100.0
pengaruh arab datang kemudian dengan dibangunnya minaret lalu disusul pembuatan fasad.,pangaruah arab datang kamudian ditandoi jo dibangunnyo minaret kamudian disusul pambuekan fasad.,pangaruah arab tibo kamudian jo dibangunnyo minaret lalu disusul pambuekan fasad.,32.279203460361764,0.750387596899225,25.0,67.77314575013355
"saudara perempuan gubernur permukiman tionghoa, huang senping ong sum ping kemudian menikah dengan muhammad shah pendiri kesultanan brunei setelah memeluk agama islam","saudara padusi gubernur pamukiman tionghoa, huang senping ong sum ping kamudian manikah jo muhammad shah pandiri kasultanan brunei satalah mamaluak agamo islam","saudara padusi gubernur pamukiman tionghoa, huang senping ong sum ping kamudian manikah jo muhammad shah pandiri kasultanan brunei satalah mamaluak agamo islam",100.00000000000004,0.999958905235473,0.0,100.0
di kemudian hari nuskan sjarif juga dipercaya sebagai pengisi ilustrasi musik untuk filmfilm indonesia,di kamudian hari nuskan sjarif dipacayo sabagai pangisi ilustrasi musik untuk filmfilm indonesia,di kamudian hari nuskan sjarif dipacayo pulo sabagai pangisi ilustrasi musik untuak film-film indonesia,54.45178846139407,0.8311778436691689,23.076923076923077,90.36164553927533
terima kasih banyak!,tarimo kasih banyak!,tarimo kasih banyak!,100.00000000000004,0.9921875,0.0,100.0
benteng fort de kock dilengkapi dengan meriam kecil di keempat sudutnya.,benteng fort de kock disaratoi jo badia ketek di kaampek suduiknyo.,benteng fort de kock dilangkoki jo mariam ketek di kaampek suduiknyo.,54.52469119630866,0.8220833333333335,18.181818181818183,73.18611675738977
jose juga merupakan pendiri organisasi kemanusiaan merc medical emergency rescue committe yang melakukan pertolongan medis dalam wilayahwilayah konflik dan peperangan,josepun marupoan pandiri organisasi kamanusiaan merc medical emergency rescue committe nan malakuan patolongan medis dalam wilayahwilayah konflik jo paparangan,jose juo marupoan pandiri organisasi kamanusiaan merc medical emergency rescue committe nan malakuan patolongan medis dalam wilayah-wilayah konflik dan paparangan,69.7080703419192,0.8349353730366492,21.052631578947366,91.2596397995603
